rep_id,cell_id,url,las_path,status,thickness,expected_thickness,z_top,z_base,placed_z_top,placed_z_base,short_flag,missing_top_flag,missing_base_flag,condensed_flag,match_j_start,match_j_end,match_s_start,match_s_end,match_span,warp_ratio,dtw_cost_per_step,error
1,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044966645.las,data/las/1044966645.las,ok,2552.5,3662.5,1360.0,3912.5,1360.0,3912.5,False,False,False,False,0,255,0.0,1.0,,,nan,
2,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956085.las,data/las/1044956085.las,ok,2520.0,3662.5,1400.0,3920.0,1400.0,3920.0,False,False,False,False,0,255,0.0,1.0,,,nan,
3,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956083.las,data/las/1044956083.las,ok,522.0,3662.5,3400.0,3922.0,886.5196078431372,4711.950980392157,True,True,True,False,175,200,0.6862745098039216,0.7843137254901961,0.09803921568627451,0.5416666666666666,0.6755535725053256,
4,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044892021.las,data/las/1044892021.las,ok,2551.0,3662.5,1350.0,3901.0,1350.0,3901.0,False,False,False,False,0,255,0.0,1.0,,,nan,
5,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044891969.las,data/las/1044891969.las,ok,3662.5,3662.5,1380.0,5042.5,1380.0,5042.5,False,False,False,False,0,255,0.0,1.0,,,nan,
6,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044230228.las,data/las/1044230228.las,ok,3360.5,3662.5,1410.0,4770.5,1410.0,4770.5,False,False,False,False,0,255,0.0,1.0,,,nan,
7,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/35S43W/1006347465.las,data/las/1006347465.las,ok,4736.0,3662.5,-1.0,4735.0,-1.0,4735.0,False,False,False,False,0,255,0.0,1.0,,,nan,
8,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/33S43W/1001178972.las,data/las/1001178972.las,ok,3643.0,3662.5,1360.0,5003.0,1360.0,5003.0,False,False,False,False,0,255,0.0,1.0,,,nan,
9,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/34S43W/1044170357.las,data/las/1044170357.las,ok,3352.0,3662.5,1678.0,5030.0,1678.0,5030.0,False,False,False,False,0,255,0.0,1.0,,,nan,
10,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044839003.las,data/las/1044839003.las,ok,3779.5,3662.5,1490.5,5270.0,1490.5,5270.0,False,False,False,False,0,255,0.0,1.0,,,nan,
11,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044839000.las,data/las/1044839000.las,ok,320.0,3662.5,4950.5,5270.5,1747.6078431372548,5270.5,True,True,False,False,223,245,0.8745098039215686,0.9607843137254902,0.08627450980392157,0.4791666666666667,0.6182131568114105,
12,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/33S43W/1044170355.las,data/las/1044170355.las,ok,4418.0,3662.5,1370.0,5788.0,1370.0,5788.0,False,False,False,False,0,255,0.0,1.0,,,nan,
13,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/34S42W/1006347559.las,data/las/1006347559.las,ok,1182.0,3662.5,1318.0,2500.0,1318.0,5300.735294117647,True,False,True,False,24,60,0.09411764705882353,0.23529411764705882,0.1411764705882353,0.4457831325301205,0.6546118204372136,
14,g0_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/33S42W/1000081097.las,data/las/1000081097.las,ok,3600.0,3662.5,1401.0,5001.0,1401.0,5001.0,False,False,False,False,0,255,0.0,1.0,,,nan,
15,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S43W/1006347475.las,data/las/1006347475.las,ok,4197.0,2572.0,1378.0,5575.0,1378.0,5575.0,False,False,False,False,0,255,0.0,1.0,,,nan,
16,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S42W/1044229431.las,data/las/1044229431.las,ok,5017.0,2572.0,1494.0,6511.0,1494.0,6511.0,False,False,False,False,0,255,0.0,1.0,,,nan,
17,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924678.las,data/las/1043924678.las,ok,5799.5,2572.0,0.0,5799.5,0.0,5799.5,False,False,False,False,0,255,0.0,1.0,,,nan,
18,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/26S43W/1028091760.las,data/las/1028091760.las,ok,1818.5,2572.0,0.0,1818.5,0.0,1818.5,False,False,False,False,0,255,0.0,1.0,,,nan,
19,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S42W/1028091837.las,data/las/1028091837.las,ok,1613.5,2572.0,4.0,1617.5,4.0,3594.4098039215687,True,False,True,False,5,59,0.0196078431372549,0.23137254901960785,0.21176470588235294,0.3416149068322981,0.6329103474751794,
20,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S42W/1044916795.las,data/las/1044916795.las,ok,6460.0,2572.0,40.0,6500.0,40.0,6500.0,False,False,False,False,0,255,0.0,1.0,,,nan,
21,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S43W/1028091838.las,data/las/1028091838.las,ok,1558.0,2572.0,1.0,1559.0,-2056.6,1559.0,True,True,False,False,204,237,0.8,0.9294117647058824,0.12941176470588237,0.21935483870967742,0.6511839186048815,
22,g0_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S43W/1028091853.las,data/las/1028091853.las,ok,1505.0,2572.0,51.5,1556.5,51.5,3533.4098039215687,True,False,True,False,8,59,0.03137254901960784,0.23137254901960785,0.2,0.3466666666666667,0.6389493647641182,
23,g0_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044740870.las,data/las/1044740870.las,ok,3370.0,3200.0,1874.0,5244.0,1874.0,5244.0,False,False,False,False,0,255,0.0,1.0,,,nan,
24,g0_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/20S43W/1044141059.las,data/las/1044141059.las,ok,4976.0,3200.0,474.0,5450.0,474.0,5450.0,False,False,False,False,0,255,0.0,1.0,,,nan,
25,g0_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1046943479.las,data/las/1046943479.las,ok,2348.5,3200.0,-12.3,2336.2,-12.3,2336.2,False,False,False,False,0,255,0.0,1.0,,,nan,
26,g0_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/20S43W/1028091599.las,data/las/1028091599.las,ok,2477.5,3200.0,21.5,2499.0,21.5,2499.0,False,False,False,False,0,255,0.0,1.0,,,nan,
27,g0_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/23S43W/1028091685.las,data/las/1028091685.las,ok,1712.0,3200.0,200.0,1912.0,-1192.9411764705883,3518.2745098039213,True,True,True,False,111,127,0.43529411764705883,0.4980392156862745,0.06274509803921569,0.12408759124087591,0.6678341576854043,
28,g0_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/25S42W/1000080832.las,data/las/1000080832.las,ok,1974.0,3200.0,3.0,1977.0,-1251.9019607843138,3620.921568627451,True,True,True,False,100,124,0.39215686274509803,0.48627450980392156,0.09411764705882353,0.15822784810126583,0.650964385972391,
29,g0_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/25S43W/1028091739.las,data/las/1028091739.las,ok,1115.5,3200.0,843.0,1958.5,-1717.0,2322.421568627451,True,True,True,False,204,226,0.8,0.8862745098039215,0.08627450980392157,0.25842696629213485,0.6328563730285317,
30,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S42W/1033820032.las,data/las/1033820032.las,ok,300.0,2645.5,1750.0,2050.0,100.45294117647063,2776.2156862745096,True,True,True,False,159,185,0.6235294117647059,0.7254901960784313,0.10196078431372549,0.5625,0.6423750406699235,
31,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S42W/1033820036.las,data/las/1033820036.las,ok,260.0,2645.5,1740.0,2000.0,111.20196078431354,2819.586274509804,True,True,True,False,157,176,0.615686274509804,0.6901960784313725,0.07450980392156863,0.4166666666666667,0.6658298332906368,
32,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S42W/1033820043.las,data/las/1033820043.las,ok,260.0,2645.5,1740.0,2000.0,-44.41568627450988,2674.343137254902,True,True,True,False,172,190,0.6745098039215687,0.7450980392156863,0.07058823529411765,0.3958333333333333,0.6614302639341353,
33,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044101543.las,data/las/1044101543.las,ok,5242.0,2645.5,-1.5,5240.5,-1.5,5240.5,False,False,False,False,0,255,0.0,1.0,,,nan,
34,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/15S42W/1033974729.las,data/las/1033974729.las,ok,2150.0,2645.5,3100.0,5250.0,3100.0,5250.0,False,False,False,False,0,255,0.0,1.0,,,nan,
35,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S42W/1033820034.las,data/las/1033820034.las,ok,250.0,2645.5,1750.0,2000.0,380.5647058823529,3078.949019607843,True,True,True,False,132,151,0.5176470588235295,0.592156862745098,0.07450980392156863,0.4166666666666667,0.663774680675308,
36,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/15S42W/1008458992.las,data/las/1008458992.las,ok,5186.5,2645.5,563.0,5749.5,563.0,5749.5,False,False,False,False,0,255,0.0,1.0,,,nan,
37,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/15S42W/1028091341.las,data/las/1028091341.las,ok,2759.0,2645.5,48.5,2807.5,48.5,2807.5,False,False,False,False,0,255,0.0,1.0,,,nan,
38,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S42W/1033820045.las,data/las/1033820045.las,ok,260.0,2645.5,1750.0,2010.0,141.9509803921569,2850.335294117647,True,True,True,False,155,174,0.6078431372549019,0.6823529411764706,0.07450980392156863,0.4166666666666667,0.6533856542852984,
39,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S42W/1028091450.las,data/las/1028091450.las,ok,2362.5,2645.5,496.5,2859.0,496.5,2859.0,False,False,False,False,0,255,0.0,1.0,,,nan,
40,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S42W/1033820033.las,data/las/1033820033.las,ok,300.0,2645.5,1750.0,2050.0,110.82745098039209,2776.2156862745096,True,True,True,False,158,185,0.6196078431372549,0.7254901960784313,0.10588235294117647,0.5833333333333334,0.6512757313516361,
41,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S43W/1028091453.las,data/las/1028091453.las,ok,2504.5,2645.5,351.0,2855.5,351.0,2855.5,False,False,False,False,0,255,0.0,1.0,,,nan,
42,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S43W/1028091454.las,data/las/1028091454.las,ok,2245.0,2645.5,570.0,2815.0,570.0,2815.0,False,False,False,False,0,255,0.0,1.0,,,nan,
43,g0_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S43W/1028091455.las,data/las/1028091455.las,ok,2138.5,2645.5,711.5,2850.0,711.5,2850.0,False,False,False,False,0,255,0.0,1.0,,,nan,
44,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044815813.las,data/las/1044815813.las,ok,1196.0,997.4000000000001,600.0,1796.0,600.0,1796.0,False,False,False,False,0,255,0.0,1.0,,,nan,
45,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044597073.las,data/las/1044597073.las,ok,1258.0,997.4000000000001,31.0,1289.0,31.0,1289.0,False,False,False,False,0,255,0.0,1.0,,,nan,
46,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562177.las,data/las/1043562177.las,ok,1135.0,997.4000000000001,50.5,1185.5,50.5,1185.5,False,False,False,False,0,255,0.0,1.0,,,nan,
47,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046766919.las,data/las/1046766919.las,ok,1417.0,997.4000000000001,120.0,1537.0,120.0,1537.0,False,False,False,False,0,255,0.0,1.0,,,nan,
48,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S13E/1044226417.las,data/las/1044226417.las,ok,1641.0,997.4000000000001,20.0,1661.0,20.0,1661.0,False,False,False,False,0,255,0.0,1.0,,,nan,
49,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S14E/1044226423.las,data/las/1044226423.las,ok,1733.0,997.4000000000001,8.0,1741.0,8.0,1741.0,False,False,False,False,0,255,0.0,1.0,,,nan,
50,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055812825.las,data/las/1055812825.las,ok,1001.7,997.4000000000001,10.8,1012.5,10.8,1012.5,False,False,False,False,0,255,0.0,1.0,,,nan,
51,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385291.las,data/las/1055385291.las,ok,853.5999999999999,997.4000000000001,25.2,878.8,25.2,878.8,False,False,False,False,0,255,0.0,1.0,,,nan,
52,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814225.las,data/las/1055814225.las,ok,1079.7,997.4000000000001,6.0,1085.7,6.0,1085.7,False,False,False,False,0,255,0.0,1.0,,,nan,
53,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385302.las,data/las/1055385302.las,ok,1011.4000000000001,997.4000000000001,29.0,1040.4,29.0,1040.4,False,False,False,False,0,255,0.0,1.0,,,nan,
54,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055812703.las,data/las/1055812703.las,ok,959.9,997.4000000000001,30.4,990.3,30.4,990.3,False,False,False,False,0,255,0.0,1.0,,,nan,
55,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385296.las,data/las/1055385296.las,ok,933.1,997.4000000000001,30.8,963.9,30.8,963.9,False,False,False,False,0,255,0.0,1.0,,,nan,
56,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055812765.las,data/las/1055812765.las,ok,1129.6999999999998,997.4000000000001,0.9,1130.6,0.9,1130.6,False,False,False,False,0,255,0.0,1.0,,,nan,
57,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385294.las,data/las/1055385294.las,ok,956.5,997.4000000000001,29.0,985.5,29.0,985.5,False,False,False,False,0,255,0.0,1.0,,,nan,
58,g10_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814202.las,data/las/1055814202.las,ok,951.3,997.4000000000001,30.7,982.0,30.7,982.0,False,False,False,False,0,255,0.0,1.0,,,nan,
59,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055298377.las,data/las/1055298377.las,ok,1092.0,979.8,20.0,1112.0,20.0,1112.0,False,False,False,False,0,255,0.0,1.0,,,nan,
60,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045637794.las,data/las/1045637794.las,ok,894.5,979.8,98.0,992.5,98.0,992.5,False,False,False,False,0,255,0.0,1.0,,,nan,
61,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046549431.las,data/las/1046549431.las,ok,1358.5,979.8,95.0,1453.5,95.0,1453.5,False,False,False,False,0,255,0.0,1.0,,,nan,
62,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/24S14E/1044243211.las,data/las/1044243211.las,ok,1769.0,979.8,32.0,1801.0,32.0,1801.0,False,False,False,False,0,255,0.0,1.0,,,nan,
63,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045627783.las,data/las/1045627783.las,ok,154.0,979.8,950.0,1104.0,273.7458823529412,1357.595294117647,True,True,True,False,176,189,0.6901960784313725,0.7411764705882353,0.050980392156862744,0.2916666666666667,0.5993100210692948,
64,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044983899.las,data/las/1044983899.las,ok,1388.0,979.8,-2.0,1386.0,-2.0,1386.0,False,False,False,False,0,255,0.0,1.0,,,nan,
65,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1056364646.las,data/las/1056364646.las,ok,1057.3999999999999,979.8,30.4,1087.8,30.4,1087.8,False,False,False,False,0,255,0.0,1.0,,,nan,
66,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055812798.las,data/las/1055812798.las,ok,1123.3,979.8,11.0,1134.3,11.0,1134.3,False,False,False,False,0,255,0.0,1.0,,,nan,
67,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044906857.las,data/las/1044906857.las,ok,851.6,979.8,0.1,851.7,0.1,851.7,False,False,False,False,0,255,0.0,1.0,,,nan,
68,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044815517.las,data/las/1044815517.las,ok,1433.3000000000002,979.8,-1.4,1431.9,-1.4,1431.9,False,False,False,False,0,255,0.0,1.0,,,nan,
69,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055386276.las,data/las/1055386276.las,ok,945.5,979.8,-4.6,940.9,-4.6,940.9,False,False,False,False,0,255,0.0,1.0,,,nan,
70,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045062666.las,data/las/1045062666.las,ok,862.4,979.8,-1.8,860.6,-1.8,860.6,False,False,False,False,0,255,0.0,1.0,,,nan,
71,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813060.las,data/las/1055813060.las,ok,1224.1,979.8,40.0,1264.1,40.0,1264.1,False,False,False,False,0,255,0.0,1.0,,,nan,
72,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813065.las,data/las/1055813065.las,ok,1183.1,979.8,40.0,1223.1,40.0,1223.1,False,False,False,False,0,255,0.0,1.0,,,nan,
73,g10_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814357.las,data/las/1055814357.las,ok,1246.2,979.8,30.0,1276.2,30.0,1276.2,False,False,False,False,0,255,0.0,1.0,,,nan,
74,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051325804.las,data/las/1051325804.las,ok,2325.0,971.5,-5.0,2320.0,-5.0,2320.0,False,False,False,False,0,255,0.0,1.0,,,nan,
75,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044070851.las,data/las/1044070851.las,ok,1578.0,971.5,250.0,1828.0,250.0,1828.0,False,False,False,False,0,255,0.0,1.0,,,nan,
76,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/22S14E/1044226412.las,data/las/1044226412.las,ok,2301.0,971.5,50.0,2351.0,50.0,2351.0,False,False,False,False,0,255,0.0,1.0,,,nan,
77,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/22S18E/1044170349.las,data/las/1044170349.las,ok,1300.0,971.5,0.0,1300.0,0.0,1300.0,False,False,False,False,0,255,0.0,1.0,,,nan,
78,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046075422.las,data/las/1046075422.las,ok,324.0,971.5,1609.0,1933.0,702.2666666666667,1933.0,True,True,False,False,238,254,0.9333333333333333,0.996078431372549,0.06274509803921569,0.2,0.5493256239551845,
79,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045628151.las,data/las/1045628151.las,ok,1789.0,971.5,1.0,1790.0,1.0,1790.0,False,False,False,False,0,255,0.0,1.0,,,nan,
80,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045003063.las,data/las/1045003063.las,ok,1201.0,971.5,36.0,1237.0,36.0,1237.0,False,False,False,False,0,255,0.0,1.0,,,nan,
81,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/22S14E/1044226414.las,data/las/1044226414.las,ok,2287.0,971.5,0.0,2287.0,0.0,2287.0,False,False,False,False,0,255,0.0,1.0,,,nan,
82,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/23S16E/1044226413.las,data/las/1044226413.las,ok,2045.0,971.5,42.0,2087.0,42.0,2087.0,False,False,False,False,0,255,0.0,1.0,,,nan,
83,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045663283.las,data/las/1045663283.las,ok,288.5,971.5,1092.0,1380.5,1092.0,2222.4666666666667,True,False,True,False,7,34,0.027450980392156862,0.13333333333333333,0.10588235294117647,0.3684210526315789,0.6201782685618246,
84,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055813777.las,data/las/1055813777.las,ok,1519.3,971.5,50.0,1569.3,50.0,1569.3,False,False,False,False,0,255,0.0,1.0,,,nan,
85,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055812701.las,data/las/1055812701.las,ok,1665.5,971.5,-9.0,1656.5,-9.0,1656.5,False,False,False,False,0,255,0.0,1.0,,,nan,
86,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1056364810.las,data/las/1056364810.las,ok,1563.6,971.5,4.5,1568.1,4.5,1568.1,False,False,False,False,0,255,0.0,1.0,,,nan,
87,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045386683.las,data/las/1045386683.las,ok,952.3,971.5,50.6,1002.9,50.6,1002.9,False,False,False,False,0,255,0.0,1.0,,,nan,
88,g10_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055385982.las,data/las/1055385982.las,ok,1943.3999999999999,971.5,45.2,1988.6,45.2,1988.6,False,False,False,False,0,255,0.0,1.0,,,nan,
89,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044782687.las,data/las/1044782687.las,ok,2643.5,756.375,295.0,2938.5,295.0,2938.5,False,False,False,False,0,255,0.0,1.0,,,nan,
90,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044773197.las,data/las/1044773197.las,ok,2740.5,756.375,295.0,3035.5,295.0,3035.5,False,False,False,False,0,255,0.0,1.0,,,nan,
91,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043563094.las,data/las/1043563094.las,ok,2804.5,756.375,295.0,3099.5,295.0,3099.5,False,False,False,False,0,255,0.0,1.0,,,nan,
92,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17E/1044077624.las,data/las/1044077624.las,ok,2332.0,756.375,100.0,2432.0,100.0,2432.0,False,False,False,False,0,255,0.0,1.0,,,nan,
93,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102808.las,data/las/1046102808.las,ok,298.0,756.375,2469.5,2767.5,2205.510294117647,3221.325,True,True,True,False,89,102,0.34901960784313724,0.4,0.050980392156862744,0.13861386138613863,0.5957752865481188,
94,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102811.las,data/las/1046102811.las,ok,2761.5,756.375,6.0,2767.5,6.0,2767.5,False,False,False,False,0,255,0.0,1.0,,,nan,
95,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/17S16E/1043624859.las,data/las/1043624859.las,ok,1550.0,756.375,50.0,1600.0,50.0,1600.0,False,False,False,False,0,255,0.0,1.0,,,nan,
96,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/16S18E/1031510613.las,data/las/1031510613.las,ok,1200.0,756.375,300.0,1500.0,300.0,1500.0,False,False,False,False,0,255,0.0,1.0,,,nan,
97,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/18S17E/1044221022.las,data/las/1044221022.las,ok,2511.0,756.375,50.0,2561.0,50.0,2561.0,False,False,False,False,0,255,0.0,1.0,,,nan,
98,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17E/1008459004.las,data/las/1008459004.las,ok,2748.5,756.375,211.0,2959.5,211.0,2959.5,False,False,False,False,0,255,0.0,1.0,,,nan,
99,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/17S16E/1043624860.las,data/las/1043624860.las,ok,1550.0,756.375,50.0,1600.0,50.0,1600.0,False,False,False,False,0,255,0.0,1.0,,,nan,
100,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S17E/1043624876.las,data/las/1043624876.las,ok,2200.0,756.375,200.0,2400.0,200.0,2400.0,False,False,False,False,0,255,0.0,1.0,,,nan,
101,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055814051.las,data/las/1055814051.las,ok,2142.0,756.375,-8.25,2133.75,-8.25,2133.75,False,False,False,False,0,255,0.0,1.0,,,nan,
102,g10_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/12S13E/1043624873.las,data/las/1043624873.las,ok,2200.0,756.375,200.0,2400.0,200.0,2400.0,False,False,False,False,0,255,0.0,1.0,,,nan,
103,g10_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674703.las,data/las/1051674703.las,ok,3480.5,2002.0,0.0,3480.5,0.0,3480.5,False,False,False,False,0,255,0.0,1.0,,,nan,
104,g10_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674704.las,data/las/1051674704.las,ok,3480.5,2002.0,0.0,3480.5,0.0,3480.5,False,False,False,False,0,255,0.0,1.0,,,nan,
105,g10_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674705.las,data/las/1051674705.las,ok,3480.5,2002.0,0.0,3480.5,0.0,3480.5,False,False,False,False,0,255,0.0,1.0,,,nan,
106,g10_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674706.las,data/las/1051674706.las,ok,3480.5,2002.0,0.0,3480.5,0.0,3480.5,False,False,False,False,0,255,0.0,1.0,,,nan,
107,g10_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674708.las,data/las/1051674708.las,ok,3480.5,2002.0,0.0,3480.5,0.0,3480.5,False,False,False,False,0,255,0.0,1.0,,,nan,
108,g10_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674709.las,data/las/1051674709.las,ok,3480.5,2002.0,0.0,3480.5,0.0,3480.5,False,False,False,False,0,255,0.0,1.0,,,nan,
109,g10_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051674711.las,data/las/1051674711.las,ok,3480.5,2002.0,0.0,3480.5,0.0,3480.5,False,False,False,False,0,255,0.0,1.0,,,nan,
