rep_id,cell_id,cell_tag,score,url,kgs_id,api,api_num_nodash,operator,lease,lat,lon,las_path,picked_gr,picked_por,picked_den,picked_neu,picked_pe,picked_dt
580,g4_3,,17.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046123784.las,1044898765,15-145-21782,15145217820000,"Murfin Drilling Co., Inc.",WNRB 1-12,38.24688350,-99.36595150,data/las/1046123784.las,GR,DPOR,RHOB,,,DT
581,g4_3,,17.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044597705.las,1043688862,15-083-21700,15083217000000,"American Warrior, Inc.",Sebes 1-8,38.06460920,-99.76654360,data/las/1044597705.las,GR,DPOR,RHOB,,,DT
582,g4_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044596778.las,1043622631,15-135-25230,15135252300000,"Mull Drilling Co., Inc.",Cletus 1-1,38.60012800,-99.82006330,data/las/1044596778.las,GR,DPOR,RHOB,CNPOR,PE,DT
583,g4_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956146.las,1044131371,15-135-25433,15135254330000,"Mull Drilling Co., Inc.",Fehrenbach Unit 1-21,38.55517340,-99.86358470,data/las/1044956146.las,GR,DPOR,RHOB,CNPOR,PE,DT
584,g4_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044189582.las,1042546888,15-135-25084,15135250840000,"Mull Drilling Co., Inc.",Albers 3-17,38.57841370,-99.88959590,data/las/1044189582.las,GR,DPOR,RHOB,CNPOR,PE,DT
585,g4_4,,24.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377342.las,1046313960,15-051-26867,15051268670000,Coachman Energy Operating Company LLC,PENNEY 1-14-15-20,38.74045710,-99.50632080,data/las/1050377342.las,GR,DPOR,RHOC,NPOR,PE,DT
586,g4_4,,23.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055356016.las,1052650521,15-195-23145,15195231450000,"Abercrombie Energy, LLC",VASQUEZ 1-6,38.94496810,-99.91300930,data/las/1055356016.las,GR,DPOR,RHOB,CNPOR,PE,
587,g4_4,,23.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055017905.las,1052398454,15-135-26159,15135261590000,"Palomino Petroleum, Inc.",RIDERS ON THE STORM 1,38.62487140,-99.99101120,data/las/1055017905.las,GR,DPOR,RHOC,NPOR,PE,
588,g4_4,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1046949223.las,1046107032,15-051-26848,15051268480000,Coachman Energy Operating Company LLC,LEIKER 2-25-15-20,38.71318430,-99.49605640,data/las/1046949223.las,GR,DPOR,RHOB,CNPOR,,DT
589,g4_4,,21.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054311139.las,1052103506,15-051-27018,15051270180000,"Murfin Drilling Co., Inc.",ORTH 9,38.86151570,-99.51613940,data/las/1054311139.las,GR,DPOR,RHOB,CNPOR,,DT
590,g4_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045052054.las,1044643481,15-165-22045,15165220450000,Downing-Nelson Oil Co. Inc.,Grove 1-32,38.52667740,-99.33226620,data/las/1045052054.las,GR,DPOR,RHOB,CNPOR,,DT
591,g4_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044094944.las,1040792857,15-195-22616,15195226160000,Downing-Nelson Oil Co. Inc.,Hacker-Daco Unit 1-6,38.95717340,-99.81303350,data/las/1044094944.las,GR,DPOR,RHOB,CNPOR,,DT
592,g4_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046816917.las,1046797242,15-195-23052,15195230520000,Downing-Nelson Oil Co Inc,LAWRANCE LOCKER 4-32,38.87479720,-99.67318990,data/las/1046816917.las,GR,DPOR,RHOB,CNPOR,,DT
593,g4_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095030.las,1040727223,15-051-25872,15051258720000,Downing-Nelson Oil Co. Inc.,CBF 1-25,38.88665860,-99.37576330,data/las/1044095030.las,GR,DPOR,RHOB,CNPOR,,DT
594,g4_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051326063.las,1046493248,15-165-22150,15165221500000,Downing-Nelson Oil Co Inc,GLORIA 1-25,38.54051310,-99.36548520,data/las/1051326063.las,GR,DPOR,RHOB,CNPOR,,DT
595,g4_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046427078.las,1046105345,15-195-23012,15195230120000,Downing-Nelson Oil Co Inc,YOUNGER 1-2,38.86933690,-99.73870970,data/las/1046427078.las,GR,DPOR,RHOB,CNPOR,,DT
596,g4_4,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044638411.las,1042203245,15-051-25970,15051259700000,Downing-Nelson Oil Co. Inc.,Charlie 1-36,38.95904750,-99.48443260,data/las/1044638411.las,GR,DPOR,RHOB,CNPOR,,DT
597,g4_5,,24.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053377521.las,1052646578,15-051-27041,15051270410000,"ARP Operating, LLC",HUDSON 3-15,39.01136540,-99.53279000,data/las/1053377521.las,GR,DPOR,RHOB,CNPOR,PE,DT
598,g4_5,,23.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045098887.las,1044574152,15-195-22871-0100,15195228710100,"McElvain Energy, Inc.",Kraemer 11-3H,39.11698390,-99.73401720,data/las/1045098887.las,GR,DPHI,RHOB,CNPOR,PE,
599,g4_5,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045019118.las,1044236048,15-065-23906,15065239060000,Citation Oil & Gas Corp.,Trible 12,39.21891140,-99.64973540,data/las/1045019118.las,GR,DPOR,RHOB,CNPOR,PE,
600,g4_5,,23.160,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044781974.las,1044041341,15-163-23997,15163239970000,"Tengasco, Inc.",Coddington 6,39.20610960,-99.52011210,data/las/1044781974.las,GR,DPOR,RHOB,CNPOR,PE,
601,g4_5,,23.160,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044798754.las,1044053449,15-195-22758,15195227580000,"Pelican Hill Oil & Gas, Inc.",Zeeman 3,39.08422930,-99.74387450,data/las/1044798754.las,GR,DPOR,RHOB,CNPOR,PE,
602,g4_5,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053428736.las,1053298582,15-065-24251,15065242510000,"Satchell Creek Petroleum, LLC",WORCESTER A2-22,39.42596190,-99.76495150,data/las/1053428736.las,GR,DPOR,RHOB,CNPOR,,DT
603,g4_5,,21.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044094697.las,1040926242,15-195-22619,15195226190000,Coral Production Corp.,Hober 16-1,39.09844050,-99.99540940,data/las/1044094697.las,GR,DPOR,RHOB,CNPOR,,DT
604,g4_5,,21.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095116.las,1038702508,15-065-23497,15065234970000,Downing-Nelson Oil Co. Inc.,Brown 1-34,39.30896540,-99.98760170,data/las/1044095116.las,GR,DPOR,RHOB,CNPOR,,DT
605,g4_5,,21.160,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045002935.las,1044909298,15-065-24068,15065240680000,"Red Oak Energy, Inc.",Brown 9-1,39.45674500,-100.01086350,data/las/1045002935.las,GR,DPOR,RHOB,CNPOR,,DT
606,g4_5,,20.750,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044249606.las,1043232765,15-195-22693,15195226930000,"McElvain Oil & Gas Properties, Inc.",Hemmert 24-9 1,39.07776200,-99.81710140,data/las/1044249606.las,GR,DPOR,RHOB,NPHI,,
607,g4_5,,20.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044977631.las,1044253753,15-051-26527,15051265270000,Deutscher Oil Operations,Armbrister 1-27,38.98453720,-99.52153120,data/las/1044977631.las,GR,DPOR,RHOB,CNPOR,,
608,g4_5,,20.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044628246.las,1042536755,15-065-23651,15065236510000,"John O. Farmer, Inc.",Belleau 1,39.41744220,-99.69703550,data/las/1044628246.las,GR,DPOR,RHOB,NPOR,,
609,g4_5,,20.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095447.las,1039253730,15-065-23531,15065235310000,Ron's Oil Operations Inc,D. Nickelson 26-1,39.24595370,-99.96220460,data/las/1044095447.las,GR,DPOR,RHOB,CNPOR,,
610,g4_5,,17.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053579906.las,1053317420,15-065-24258,15065242580000,"Satchell Creek Petroleum, LLC",WORCESTER A 5-22,39.42905260,-99.76861010,data/las/1053579906.las,GR,DPOR,RHOB,,,DT
611,g4_5,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044596940.las,1043943993,15-065-23762,15065237620000,"American Warrior, Inc.",Reese 1-27,39.32022090,-99.97776180,data/las/1044596940.las,GR,DPOR,RHOB,,,DT
612,g4_6,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113879.las,1045069202,15-065-24113,15065241130000,"Shoestring Resources, LLC",Olson Odle 1,39.52035580,-100.03623050,data/las/1046113879.las,GR,DPOR,RHOB,CNPOR,,DT
613,g4_6,,21.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045637467.las,1044890234,15-137-20710,15137207100000,"Great Plains Energy, Inc.",Applegate 1-30,39.84616100,-99.96098430,data/las/1045637467.las,GR,DPOR,RHOB,CNPOR,,DT
614,g4_6,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044597191.las,1043124410,15-137-20539,15137205390000,"RyHolland Felder, Inc.",Retke RFI-2,39.96576070,-100.02847630,data/las/1044597191.las,GR,DPOR,RHOB,CNPOR,,DT
615,g4_6,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044916071.las,1044813722,15-137-20697,15137206970000,"Black Diamond Oil, Inc.",Glennemeier 1,39.64955120,-99.70057330,data/las/1044916071.las,GR,DPOR,RHOB,CNPOR,,DT
616,g4_6,,21.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044096185.las,1038696169,15-137-20493,15137204930000,"Great Plains Energy, Inc.",Springs 1,39.59168460,-99.87206760,data/las/1044096185.las,GR,DPOR,RHOB,CNPOR,,DT
617,g4_6,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924576.las,1041348022,15-065-23605,15065236050000,"Reilly Oil Co., Inc.",Ablah et al. 1-26,39.50740840,-99.85777500,data/las/1043924576.las,GR,DPOR,RHOB,CNPOR,,
618,g4_6,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044907096.las,1044185311,15-137-20626,15137206260000,"Black Diamond Oil, Inc.",Kemper 1,39.59889480,-99.66860200,data/las/1044907096.las,GR,DPOR,RHOB,CNPOR,,
619,g4_6,,20.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044859950.las,1044089966,15-147-20673,15147206730000,"John O. Farmer, Inc.",Keesee 1,39.68477960,-99.39464280,data/las/1044859950.las,GR,DPOR,RHOC,NPOR,,
620,g4_6,,20.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044839779.las,1044027768,15-147-20656,15147206560000,"John O. Farmer, Inc.",Norris Unit 1,39.70715030,-99.40791830,data/las/1044839779.las,GR,DPOR,RHOC,NPOR,,
621,g4_6,,20.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044892229.las,1044121777,15-147-20681,15147206810000,"John O. Farmer, Inc.",States 'A' 1,39.62263140,-99.55633360,data/las/1044892229.las,GR,DPOR,RHOC,NPOR,,
622,g4_6,,20.130,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086239.las,1044253730,15-147-20713,15147207130000,Bach Oil Production,Delimont 2,39.89267460,-99.47894260,data/las/1045086239.las,GR,DPOR,RHOC,NPOR,,
623,g4_6,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044831316.las,1044138258,15-137-20610,15137206100000,Pioneer Resources,Schemper-Romjue Unit 1,39.81856430,-99.62740080,data/las/1044831316.las,GR,DPOR,RHOB,,,DT
624,g4_6,,17.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046103556.las,1044852521,15-163-24219,15163242190000,"Brito Oil Company, Inc.",Solida Trust 1-1,39.56297730,-99.37854560,data/las/1046103556.las,GR,DPOR,RHOB,,,DT
625,g4_6,,17.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044924680.las,1044844753,15-065-24045,15065240450000,"Chisholm Partners II, LLC",Chandler 1-1,39.55437890,-99.73087610,data/las/1044924680.las,GR,DPOR,RHOB,,,DT
626,g4_6,,17.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924553.las,1041458539,15-065-23607,15065236070000,"H & C Oil Operating, Inc.",Campbell 18-1,39.52988940,-99.92482250,data/las/1043924553.las,GR,DPOR,RHOB,,,DT
627,g5_1,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045387060.las,1044628978,15-007-24092,15007240920000,"Herman L. Loeb, LLC",School Trust 20-5,37.03190090,-98.64768530,data/las/1045387060.las,GR,DPHI,RHOB,NPHI,PE,DT
628,g5_1,,24.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956178.las,1044171774,15-007-23949-0100,15007239490100,"Osage Resources, LLC",Osage 3315 25-03 HC,37.14375800,-98.89738500,data/las/1044956178.las,GR,DPHI,RHOB,CNPOR,PE,DTC
629,g5_1,,23.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055044337.las,1053412213,15-007-24481,15007244810000,"Griffin, Charles N.",GARY 3,37.43984820,-98.95396490,data/las/1055044337.las,GR,DPOR,RHOB,CNPOR,PE,
630,g5_1,,23.150,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562182.las,1037891075,15-033-20326-0001,15033203260001,"Woolsey Operating Co., LLC",Beeley Trust 'B' 1,37.06276000,-99.04950640,data/las/1043562182.las,GR,DPOR,RHOB,CNPOR,PE,
631,g5_1,,23.150,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053318726.las,1051720671,15-007-24375,15007243750000,"Woolsey Operating Company, LLC",FARNEY B 1,37.13116850,-98.61203560,data/las/1053318726.las,GR,DPOR,RHOB,CNPOR,PE,
632,g5_1,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055187644.las,1052450594,15-007-24422,15007244220000,"Griffin, Charles N.",SCOTTIE #1,37.44548270,-98.97067010,data/las/1055187644.las,GR,DPOR,RHOB,CNPOR,,
633,g5_1,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055073763.las,1052434414,15-007-24414,15007244140000,"Griffin, Charles N.",WHITLEY #2,37.45352300,-98.97820590,data/las/1055073763.las,GR,DPOR,RHOB,CNPOR,,
634,g5_1,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055187668.las,1052450594,15-007-24422,15007244220000,"Griffin, Charles N.",SCOTTIE #1,37.44548270,-98.97067010,data/las/1055187668.las,GR,DPOR,RHOB,CNPOR,,
635,g5_1,,20.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046817074.las,1046598656,15-033-21783,15033217830000,"Everglow Energy, LLC",WARREN 1-25,37.14653310,-99.11951190,data/las/1046817074.las,GR,DPOR,RHOB,CNPOR,,
636,g5_1,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055123605.las,1052598468,15-007-24425,15007244250000,"Griffin, Charles N.",RILEY #1X,37.44836750,-98.96610420,data/las/1055123605.las,GR,DPOR,RHOB,CNPOR,,
637,g5_1,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053429118.las,1052026774,15-007-24383,15007243830000,"Griffin, Charles N.",ELLA 1,37.45535000,-98.97326440,data/las/1053429118.las,GR,DPOR,RHOB,CNPOR,,
638,g5_1,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055413338.las,1052450593,15-007-24421,15007244210000,"Griffin, Charles N.",ALEXA #2,37.45006850,-98.97878630,data/las/1055413338.las,GR,DPOR,RHOB,CNPOR,,
639,g5_1,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053378543.las,1052085000,15-007-24394,15007243940000,"Griffin, Charles N.",STACY #1,37.45077670,-98.96828340,data/las/1053378543.las,GR,DPOR,RHOB,CNPOR,,
640,g5_1,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1051851182.las,1046845716,15-033-21784,15033217840000,"Castelli Exploration, Inc.",DUNN 2-24,37.15249840,-99.11149360,data/las/1051851182.las,GR,DPOR,RHOB,CNPOR,,
641,g5_1,,20.100,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046075738.las,1044911201,15-007-24235,15007242350000,Charles N. Griffin,Jean 2,37.26660770,-98.62405490,data/las/1046075738.las,GR,DPOR,RHOC,NPOR,,
642,g5_2,,24.280,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055235094.las,1054300084,15-185-24152,15185241520000,"Knighton Oil Company, Inc.",KIPP 'C' 1-26,37.84349540,-98.83639020,data/las/1055235094.las,GR,DPOR,RHOB,CNPOR,PE,DT
643,g5_2,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044818219.las,1044020918,15-007-23811,15007238110000,"Mai Oil Operations, Inc.",Staats 2,37.46841730,-98.81439680,data/las/1044818219.las,GR,DPOR,RHOB,CNPOR,PE,DT
644,g5_2,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053263319.las,1051707399,15-151-22520,15151225200000,"Griffin, Charles N.",MONROE 1,37.47574820,-98.97645390,data/las/1053263319.las,GR,DPOR,RHOB,CNPOR,PE,DT
645,g5_2,,24.190,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376455.las,1052851319,15-151-22557,15151225570000,Deutsch Oil Co.,DIETZ 4-8,37.70833520,-98.66276090,data/las/1053376455.las,GR,DPOR,RHOB,CNPOR,PE,DT
646,g5_2,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055044134.las,1053436275,15-151-22582,15151225820000,Deutsch Oil Co.,DIETZ #6-8,37.70559660,-98.66050190,data/las/1055044134.las,GR,DPOR,RHOB,CNPOR,PE,
647,g5_2,,21.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054311131.las,1052097038,15-185-24099,15185240990000,"Thomas Garner, Inc.",JENNIFER 1,37.96949380,-98.79463650,data/las/1054311131.las,GR,DPOR,RHOB,CNPOR,,DT
648,g5_2,,21.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376084.las,1051719699,15-151-22526,15151225260000,Deutsch Oil Co.,DIETZ 2-8,37.70652210,-98.66277620,data/las/1053376084.las,GR,DPOR,RHOB,CNPOR,,DT
649,g5_2,,21.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924894.las,1038702747,15-151-22317,15151223170000,Vincent Oil Corp.,Schuster 1-33,37.55886950,-98.97591920,data/las/1043924894.las,GR,DPOR,RHOB,CNPOR,,DT
650,g5_2,,21.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924898.las,1038702747,15-151-22317,15151223170000,Vincent Oil Corp.,Schuster 1-33,37.55886950,-98.97591920,data/las/1043924898.las,GR,DPOR,RHOB,CNPOR,,DT
651,g5_2,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055123600.las,1052434416,15-007-24416,15007244160000,"Griffin, Charles N.",BREANNA #3,37.46629340,-98.98247910,data/las/1055123600.las,GR,DPOR,RHOB,CNPOR,,
652,g5_2,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053378453.las,1052049951,15-007-24388,15007243880000,"Griffin, Charles N.",CROMER 4-1-4,37.46306350,-98.96727710,data/las/1053378453.las,GR,DPOR,RHOB,CNPOR,,
653,g5_2,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053429173.las,1051972785,15-007-24379,15007243790000,"Griffin, Charles N.",CROMER 2-1-4,37.46163810,-98.97184780,data/las/1053429173.las,GR,DPOR,RHOB,CNPOR,,
654,g5_2,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055485615.las,1052595014,15-151-22545,15151225450000,"Griffin, Charles N.",KAY 2,37.48009780,-98.97750110,data/las/1055485615.las,GR,DPOR,RHOB,CNPOR,,
655,g5_2,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044916609.las,1044101303,15-097-21728,15097217280000,Berexco LLC,Gary 1-5,37.46497920,-99.08731440,data/las/1044916609.las,GR,DPOR,RHOB,,,DT
656,g5_2,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044175041.las,1042657635,15-185-23630,15185236300000,"Globe Operating, Inc.",Fox 1,37.87981390,-98.81141750,data/las/1044175041.las,GR,DPOR,RHOB,,,DT
657,g5_3,,24.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054692804.las,1052594448,15-145-21870,15145218700000,"IA Operating, Inc.",CLOCK 3-1,38.33837060,-99.30406260,data/las/1054692804.las,GR,DPOR,RHOB,CNPOR,PE,DT
658,g5_3,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052001697.las,1047035713,15-145-21847,15145218470000,Younger Energy Company,GINGRICH UNIT 1-20,38.03607990,-99.00276220,data/las/1052001697.las,GR,DPOR,RHOB,CNPOR,PE,DT
659,g5_3,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045627749.las,1044886457,15-185-23896,15185238960000,"Hartman Oil Co., Inc.",Keesling 1-1,37.98773190,-98.70427430,data/las/1045627749.las,GR,DPHI,RHOB,NPHI,PE,
660,g5_3,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051661291.las,1046773329,15-009-26209,15009262090000,F. G. Holl Company L.L.C.,ILS LAND 'A' 1-1,38.43148530,-98.81650550,data/las/1051661291.las,GR,DPOR,RHOB,CNPOR,,DT
661,g5_3,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044152397.las,1041870617,15-009-25391,15009253910000,"Mai Oil Operations, Inc.",Fyler 1,38.47256450,-98.93584450,data/las/1044152397.las,GR,DPOR,RHOB,CNPOR,,DT
662,g5_3,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1051851058.las,1046935924,15-009-26245,15009262450000,Cobalt Energy LLC,CHEYENNE 'A' 1-4,38.42164230,-98.66277940,data/las/1051851058.las,GR,DPOR,RHOB,CNPOR,,
663,g5_3,,20.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045018915.las,1044563096,15-145-21723,15145217230000,"Charter Energy, Inc.",CJ&M 'A' 2,38.28029590,-99.05409610,data/las/1045018915.las,GR,DPOR,RHOB,CNPOR,,
664,g5_3,,20.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377643.las,1046252087,15-185-23982,15185239820000,"Mai Oil Operations, Inc.",FISCHER 1,38.20155570,-98.67581570,data/las/1050377643.las,GR,DPOR,RHOB,CNPOR,,
665,g5_3,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102225.las,1044953877,15-185-23918,15185239180000,"L. D. Drilling, Inc.",McCRARY 9,38.20502090,-98.68033500,data/las/1046102225.las,GR,DPOR,RHOB,CNPOR,,
666,g5_3,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051708589.las,1051683886,15-185-24072,15185240720000,"Globe Operating, Inc.",WILLIAMS 5,38.15510720,-98.82411640,data/las/1051708589.las,GR,DPOR,RHOB,CNPOR,,
667,g5_3,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046437837.las,1044894057,15-185-23900,15185239000000,Coral Production Corporation,Spangenberg 35-3,38.18700560,-98.83237860,data/las/1046437837.las,GR,DPOR,RHOB,CNPOR,,
668,g5_3,,20.120,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046511248.las,1045060288,15-009-26119,15009261190000,H & D Exploration LLC,Nokes 1,38.38287170,-99.00813330,data/las/1046511248.las,GR,DPOR,RHOC,NPOR,,
669,g5_3,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956574.las,1044162550,15-009-25748,15009257480000,F. G. Holl Co. LLC,Mermis 'A' Unit 1-21,38.29785560,-98.98256960,data/las/1044956574.las,GR,DPOR,RHOB,,,DT
670,g5_3,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044741299.las,1043978650,15-145-21651,15145216510000,"Reif Oil and Gas Co., LLC",Carr 1,38.25724520,-99.03601090,data/las/1044741299.las,GR,DPOR,RHOB,,,DT
671,g5_3,,17.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956606.las,1044155078,15-009-25741,15009257410000,"F.G. Holl Co., LLC",Button 'A' Unit 1-24,38.37715840,-98.94004800,data/las/1044956606.las,GR,DPOR,RHOB,,,DT
672,g5_4,,24.380,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045113301.las,1044584407,15-051-26574,15051265740000,"Samuel Gary Jr. and Assoc., Inc.",Rosemary 1-24,38.73782630,-99.05738290,data/las/1045113301.las,GR,DPHI,RHOB,NPHI,PE,DT
673,g5_4,,23.160,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044139879.las,1041096022,15-051-25909,15051259090000,Oil Producers Inc. of Kansas,Lang 'T' 5,38.85338010,-99.24003770,data/las/1044139879.las,GR,DPOR,RHOB,CNPOR,PE,
