src_rep_id,dst_rep_id,dtw_cost,dtw_steps,dtw_cost_per_step,dtw_status,dtw_error,dist_km,source,sim
795,800,292.1674075931695,80,3.652092594914619,OK,,14.050235469321569,quadrant,4.525487342260977e-07
795,803,303.8842685459551,80,3.7985533568244385,OK,,7.308930676870371,quadrant,2.519050950540012e-07
796,805,269.7761841586132,80,3.3722023019826652,OK,,16.330448973448036,quadrant,1.3863873708052625e-06
796,807,272.6272305065419,80,3.4078403813317735,OK,,20.665073858007474,quadrant,1.2021949760338357e-06
796,801,273.4202372183869,80,3.417752965229836,OK,,17.19881323158865,quadrant,1.1554601894500592e-06
796,799,276.12398478653716,80,3.4515498098317146,OK,,19.90552811447116,quadrant,1.0093548038281628e-06
796,817,293.3018063228796,80,3.666272579035995,OK,,34.90985408239732,quadrant,4.275945873244569e-07
796,798,299.4480211510288,80,3.74310026438786,OK,,4.3448390246427975,radius,3.144624834113805e-07
797,800,288.34888231713325,80,3.6043610289641657,OK,,12.399453560569818,quadrant,5.477515022689731e-07
797,868,294.21939248338833,80,3.6777424060423543,OK,,12.734740458974565,quadrant,4.0842006374990666e-07
797,863,307.50352755724236,80,3.8437940944655296,OK,,12.695402522187937,quadrant,2.1020630622942615e-07
798,799,291.5903376112384,80,3.64487922014048,OK,,20.27689004585306,quadrant,4.6579655259633104e-07
798,802,292.6856139769003,80,3.6585701747112536,OK,,26.568534004153445,quadrant,4.4097365661750664e-07
798,805,295.70227372360864,80,3.696278421545108,OK,,13.2411199494234,quadrant,3.792335153230612e-07
799,802,282.5343147754211,80,3.5316789346927635,OK,,36.69612587756596,quadrant,7.325635524674086e-07
800,868,270.10001278707443,80,3.3762501598384302,OK,,10.10374848128882,quadrant,1.3641205272589488e-06
800,803,305.564287330154,80,3.819553591626925,OK,,17.315454604247282,quadrant,2.316092004324951e-07
800,809,311.45488111655635,80,3.8931860139569543,OK,,13.542499401565905,quadrant,1.725214852895496e-07
801,805,278.91482382470093,80,3.486435297808762,OK,,13.628516046739296,quadrant,8.778929362511786e-07
801,803,306.27386250936036,80,3.8284232813670043,OK,,3.2243764362815606,quadrant,2.2353605288197655e-07
802,804,283.55220226373325,80,3.544402528296666,OK,,15.91032886520352,quadrant,6.96213052746192e-07
802,805,286.12268484412573,80,3.576533560551572,OK,,20.646120445865908,quadrant,6.122444278816854e-07
802,862,293.9257343705131,80,3.674071679631414,OK,,28.863188427785577,quadrant,4.144610984495243e-07
803,806,301.22158826235983,80,3.7652698532794977,OK,,16.983737928684487,quadrant,2.877771580406713e-07
803,807,301.6660603759443,80,3.770825754699304,OK,,15.908859528201909,quadrant,2.8145225336503217e-07
804,805,275.5880889968386,80,3.4448511124604826,OK,,13.078292424078473,quadrant,1.0367658499323377e-06
804,862,281.23421434567683,80,3.5154276793209602,OK,,19.295191366079308,quadrant,7.817657315673065e-07
804,863,295.195420989244,80,3.6899427623655496,OK,,16.993337404181283,quadrant,3.889671090543683e-07
806,807,260.7151259593431,80,3.2589390744917885,OK,,6.35942875658684,quadrant,2.180936256359536e-06
806,813,267.5902485842168,80,3.34487810730271,OK,,7.737986142555979,quadrant,1.5465059008528147e-06
806,810,283.8389829170274,80,3.547987286462843,OK,,20.306989266097467,quadrant,6.863012636033069e-07
806,817,281.8924319217144,80,3.52365539902143,OK,,16.905558570738936,quadrant,7.564559031090892e-07
806,809,309.42637497979626,80,3.867829687247453,OK,,22.51379463500887,quadrant,1.9093767921224286e-07
807,817,278.87559006427637,80,3.4859448758034546,OK,,17.30842018872156,quadrant,8.796167785757531e-07
808,813,266.38179188634626,80,3.3297723985793284,OK,,1.322028580370597,quadrant,1.6428309843982996e-06
808,817,286.33540488758473,80,3.579192561094809,OK,,13.261001177491291,quadrant,6.057671023027516e-07
808,810,286.731810872853,80,3.584147635910662,OK,,17.857278063721136,quadrant,5.938788208832931e-07
808,812,297.0220904628175,80,3.712776130785219,OK,,19.261974363515076,quadrant,3.550154514734475e-07
809,810,305.03903083888423,80,3.812987885486053,OK,,9.369368221747873,quadrant,2.377724906865807e-07
809,868,308.56488586479793,80,3.857061073309974,OK,,20.93189407580631,quadrant,1.993419204841418e-07
809,882,313.3726419576195,80,3.917158024470244,OK,,23.27970930032201,quadrant,1.5674710948649064e-07
809,819,315.44952002808685,80,3.9431190003510856,OK,,6.015267098167222,quadrant,1.4128651297253582e-07
810,813,288.7527172158734,80,3.609408965198418,OK,,18.293673990584235,quadrant,5.368023568230336e-07
810,872,295.461484920968,80,3.6932685615121,OK,,33.41374245245521,quadrant,3.838268697516377e-07
810,819,298.56149322517666,80,3.7320186653147083,OK,,5.427489602474195,quadrant,3.287150202953945e-07
811,821,284.57276832044425,80,3.557159604005553,OK,,11.68758180516972,quadrant,6.615776893814471e-07
811,817,288.5638365010779,80,3.607047956263474,OK,,8.645751280282207,quadrant,5.418959516538724e-07
811,820,298.2981846314175,80,3.7287273078927186,OK,,2.9502031445542016,quadrant,3.3307130806037035e-07
812,821,284.69309752869555,80,3.5586637191086945,OK,,10.603488984498938,quadrant,6.57609283253255e-07
812,817,291.33757504879964,80,3.6417196881099954,OK,,18.987001951738183,quadrant,4.717207053562074e-07
812,815,293.63178165393333,80,3.6703972706741665,OK,,14.743827825157513,quadrant,4.205976829130523e-07
812,814,295.87246443012464,80,3.698405805376558,OK,,24.12530714315045,quadrant,3.760201060284574e-07
813,817,293.1848173380617,80,3.6648102167257712,OK,,13.138895590893915,quadrant,4.301031097433308e-07
814,815,277.80491152256036,80,3.4725613940320046,OK,,23.307869819034917,quadrant,9.279893540749393e-07
814,836,284.999239893874,80,3.562490498673425,OK,,16.6070929635154,quadrant,6.476198301065235e-07
814,818,300.4464797936862,80,3.7555809974210774,OK,,11.965925591805732,quadrant,2.9914902101110796e-07
814,816,300.67240914930875,80,3.7584051143663593,OK,,32.39616780347188,quadrant,2.9578870929411346e-07
814,832,304.13512750604923,80,3.8016890938256154,OK,,20.362630667198196,quadrant,2.48765195508414e-07
815,836,288.4799533097433,80,3.605999416371791,OK,,27.343555528513395,quadrant,5.441735226530485e-07
815,821,292.996617477507,80,3.6624577184688376,OK,,15.778090025723737,quadrant,4.341694792559175e-07
816,884,299.0263645254418,80,3.7378295565680224,OK,,15.813857150586195,quadrant,3.2116262368168024e-07
816,879,300.3188602939547,80,3.7539857536744337,OK,,21.20852751478555,quadrant,3.010639866076158e-07
816,896,301.7606675258176,80,3.77200834407272,OK,,22.81404534073936,quadrant,2.801240275573978e-07
816,887,301.9830033664732,80,3.774787542080915,OK,,38.22363697195004,quadrant,2.770271923292199e-07
816,832,319.5781244983259,80,3.994726556229074,OK,,27.197916337722123,quadrant,1.1493417946515302e-07
816,872,309.9958371233093,80,3.874947964041366,OK,,20.69988772526865,quadrant,1.855777591082901e-07
816,888,303.1032720439525,80,3.788790900549406,OK,,34.404818537755176,quadrant,2.619365332071041e-07
816,894,304.9400660177814,80,3.811750825222268,OK,,33.23120182426761,quadrant,2.3895196203443176e-07
817,820,281.9377546148338,80,3.5242219326854225,OK,,8.48838561207121,quadrant,7.547436130440386e-07
817,821,285.3122254582139,80,3.5664028182276737,OK,,13.312835114114483,quadrant,6.375639361704285e-07
818,825,277.11843096822514,80,3.463980387102814,OK,,7.767722642472464,quadrant,9.603946450051388e-07
818,832,290.6188047085668,80,3.6327350588570853,OK,,13.881410552127461,quadrant,4.889819621218161e-07
818,835,296.49642490205076,80,3.7062053112756344,OK,,7.5815473232322015,quadrant,3.644701269482446e-07
818,822,303.0520449778057,80,3.788150562222571,OK,,6.337051597217706,quadrant,2.626083051681491e-07
818,836,306.45169624232153,80,3.830646203029019,OK,,8.61166615783182,quadrant,2.2155725082644934e-07
819,882,287.9058928855328,80,3.59882366106916,OK,,24.446123725162362,quadrant,5.600192693382392e-07
819,872,305.0991310038116,80,3.813739137547645,OK,,29.90769689298876,quadrant,2.370590548684315e-07
822,836,276.18838131794615,80,3.452354766474327,OK,,11.698939259150691,quadrant,1.0061100829343048e-06
822,835,278.87834527247355,80,3.4859793159059196,OK,,2.2457239050436386,quadrant+radius,8.794956105540866e-07
822,833,280.747589900395,80,3.5093448737549373,OK,,1.3437955426789945,quadrant,8.010203415397846e-07
822,825,295.09417880199504,80,3.688677235024938,OK,,2.6473577844434613,radius,3.90941095150272e-07
822,826,299.3391398901814,80,3.7417392486272676,OK,,2.9204116351813854,radius,3.1617910545510244e-07
823,828,278.22486215319543,80,3.477810776914943,OK,,26.711590728136358,quadrant,9.087070175403936e-07
823,827,286.9403769895095,80,3.586754712368869,OK,,9.376449535615098,quadrant,5.877178509841153e-07
823,850,307.8707451980854,80,3.8483843149760673,OK,,7.4332392971927055,quadrant,2.0638194975424695e-07
824,829,293.148284725361,80,3.6643535590670124,OK,,12.710909022724072,quadrant,4.3088946723350733e-07
824,830,293.2529435178872,80,3.66566179397359,OK,,15.569312448659392,quadrant,4.286405380531634e-07
824,885,297.4539807592009,80,3.7181747594900108,OK,,26.873345121966224,quadrant,3.4743124836060957e-07
824,832,303.1695151037283,80,3.789618938796604,OK,,21.008865172576492,quadrant,2.610703945195104e-07
825,826,279.0725935909847,80,3.4884074198873085,OK,,0.6636480282891077,quadrant,8.7099493126916e-07
825,835,288.7990652628318,80,3.6099883157853974,OK,,0.41487035502672936,quadrant,5.35559810077413e-07
825,832,285.88293953918304,80,3.573536744239788,OK,,8.096829490203069,quadrant,6.19627728615484e-07
825,833,291.82593351606755,80,3.6478241689508444,OK,,2.4874581792299697,radius,4.603417558540362e-07
826,832,285.3335686882472,80,3.5666696086030902,OK,,8.024549339312378,quadrant,6.368839153934294e-07
826,833,294.1652823153605,80,3.6770660289420065,OK,,2.4347465203685044,quadrant+radius,4.095265437842611e-07
826,835,295.45728651214466,80,3.6932160814018085,OK,,0.8101216600163389,quadrant+radius,3.8390745131503037e-07
827,830,278.4475511755737,80,3.4805943896946716,OK,,17.83246238301856,quadrant,8.986451841203082e-07
827,831,282.00972295744697,80,3.5251215369680873,OK,,14.359351237252625,quadrant,7.520326112805061e-07
827,840,282.96533049980235,80,3.537066631247529,OK,,11.108569918633409,quadrant,7.169451310622848e-07
827,847,286.7537809049166,80,3.5844222613114574,OK,,13.166178993598022,quadrant,5.932268022337897e-07
827,850,301.03201712672336,80,3.762900214084042,OK,,8.83528173760708,quadrant,2.9051783850213424e-07
828,829,279.3522848670709,80,3.4919035608383866,OK,,12.755981015486162,quadrant,8.588992208240404e-07
828,830,283.54124515334144,80,3.5442655644167678,OK,,21.6038180576349,quadrant,6.965945814117009e-07
828,836,288.8098402997468,80,3.6101230037468346,OK,,27.86930582125684,quadrant,5.352713539513372e-07
828,833,291.67652826905345,80,3.6459566033631683,OK,,19.51014467646135,quadrant,4.6379350622967665e-07
829,830,282.59286041165933,80,3.5324107551457415,OK,,12.023914807814558,quadrant,7.304222681046371e-07
829,832,297.31183288175123,80,3.7163979110218905,OK,,20.72946220780608,quadrant,3.499093751660699e-07
830,892,275.205704787202,80,3.4400713098400253,OK,,24.899590198060483,quadrant,1.0567786997535365e-06
830,831,279.2606585956611,80,3.4907582324457636,OK,,7.585804826620884,quadrant,8.62843134735202e-07
831,892,278.76181466052964,80,3.4845226832566203,OK,,18.425932808458676,quadrant,8.846349764359066e-07
831,834,292.03688322537397,80,3.6504610403171744,OK,,3.5647089670197087,quadrant,4.555118244678174e-07
833,835,277.12148410389824,80,3.464018551298728,OK,,2.093720712397754,quadrant,9.602480454375868e-07
833,836,277.1301812822301,80,3.4641272660278766,OK,,12.645346469992882,quadrant,9.598305637922724e-07
834,885,295.40125107886064,80,3.692515638485758,OK,,22.271071902821557,quadrant,3.849845805642905e-07
834,892,296.70254804839686,80,3.708781850604961,OK,,16.09435137673146,quadrant,3.6073313059622215e-07
834,895,296.70254804839686,80,3.708781850604961,OK,,16.09435137673146,quadrant,3.6073313059622215e-07
834,847,301.11545840414493,80,3.7639432300518116,OK,,11.705567684098426,quadrant,2.8930830440540927e-07
837,840,279.8575436290115,80,3.498219295362644,OK,,4.048519857968793,quadrant,8.374726910749143e-07
837,845,281.13645548778135,80,3.5142056935972668,OK,,11.125882637885194,quadrant,7.855963120228809e-07
837,850,290.4653637520287,80,3.6308170469003587,OK,,6.139944170810572,quadrant,4.927478828116089e-07
837,847,284.77495002981067,80,3.559686875372633,OK,,16.56785507162171,quadrant,6.54923434857837e-07
837,841,289.1711280698076,80,3.614639100872595,OK,,3.7820024271510775,quadrant,5.256888161829861e-07
838,841,273.6063804369783,80,3.420079755462229,OK,,12.464618600542059,quadrant,1.1447560254764997e-06
838,845,275.65725553250786,80,3.4457156941563483,OK,,5.815056774024701,quadrant,1.0331865675567475e-06
838,843,277.2674965313584,80,3.46584370664198,OK,,14.697810714888469,quadrant,9.532631660375317e-07
838,849,289.07980562995937,80,3.6134975703744923,OK,,21.549349191981644,quadrant,5.280946639649048e-07
838,842,298.21612961198525,80,3.7277016201498157,OK,,10.986648137526402,quadrant,3.3444062375301775e-07
839,906,285.20020843500254,80,3.565002605437532,OK,,21.093963469600038,quadrant,6.41144855619715e-07
839,914,289.4919669856811,80,3.6186495873210136,OK,,51.38190512458173,quadrant,5.173230258731832e-07
839,843,295.40617947899597,80,3.6925772434874498,OK,,15.868543276236831,quadrant,3.8488972434905694e-07
839,846,303.2525781597181,80,3.7906572269964762,OK,,7.2948867440962415,quadrant,2.599883777254661e-07
839,912,312.512693667773,80,3.9064086708471626,OK,,39.616887580046495,quadrant,1.6363382442418988e-07
839,904,326.3976203184097,80,4.079970253980121,OK,,21.093963469600038,quadrant,8.172703239654043e-08
840,841,282.88107746030704,80,3.536013468253838,OK,,7.212084205431796,quadrant,7.199717419376308e-07
840,850,301.8830045579331,80,3.7735375569741634,OK,,2.926259782159028,quadrant,2.7841578032332965e-07
841,847,282.2102402580258,80,3.5276280032253227,OK,,17.774546753118162,quadrant,7.445305042201308e-07
841,845,280.7682674937658,80,3.5096033436720724,OK,,9.009402351253721,quadrant,8.00192610855273e-07
841,842,298.3551644027815,80,3.7294395550347685,OK,,15.436258375925215,quadrant,3.3212374215445615e-07
842,843,299.27595011055934,80,3.740949376381992,OK,,3.9731400480456873,quadrant,3.1717964962666863e-07
842,846,301.501685367681,80,3.7687710670960124,OK,,17.58198712672408,quadrant,2.837749710325215e-07
843,849,295.7256722624623,80,3.6965709032807785,OK,,10.251268355524708,quadrant,3.7879009924869936e-07
844,847,277.30679354464667,80,3.4663349193080832,OK,,10.802139493337236,quadrant,9.513919851698641e-07
844,892,279.28026735677383,80,3.491003341959673,OK,,13.972242539533548,quadrant,8.619975850621329e-07
844,906,281.5387100380817,80,3.5192338754760213,OK,,7.279285718280519,quadrant,7.699536629441307e-07
844,848,292.21136971285205,80,3.6526421214106506,OK,,1.370773673304572,quadrant,4.5155507662772853e-07
844,904,322.45659165894864,80,4.030707395736858,OK,,7.279285718280519,quadrant,9.952772554065079e-08
846,848,291.588171985062,80,3.644852149813275,OK,,10.431467542865551,quadrant,4.658469923874844e-07
846,847,292.18047896804,80,3.6522559871005003,OK,,15.084794633131716,quadrant,4.5225305915100424e-07
846,904,326.80097992562304,80,4.085012249070288,OK,,17.5792634664713,quadrant,8.009527316540948e-08
847,848,276.0716374278844,80,3.450895467848555,OK,,11.771258704713178,quadrant,1.0120001170932443e-06
848,904,302.95118075453536,80,3.786889759431692,OK,,7.505820112981651,quadrant,2.639360395126097e-07
849,914,294.9233354930519,80,3.686541693663149,OK,,46.13238176334086,quadrant,3.9429488257526337e-07
849,915,302.46617667845163,80,3.7808272084806456,OK,,31.285497944386915,quadrant,2.7041478015832695e-07
849,851,308.6195166237205,80,3.857743957796506,OK,,22.53099768947751,quadrant,1.9879815346231313e-07
849,852,335.9432639023954,80,4.199290798779943,OK,,54.63569049948149,quadrant,5.0708961065162435e-08
851,915,271.1014798695823,80,3.388768498369779,OK,,8.869888498313804,quadrant,1.2974964038893423e-06
851,919,302.1226554965774,80,3.7765331937072175,OK,,11.551789464383111,quadrant,2.7509955824120174e-07
851,852,305.48878486348684,80,3.8186098107935855,OK,,48.8335511973408,quadrant,2.324852062038119e-07
852,854,341.76903883210633,80,4.272112985401329,OK,,41.812507998594704,quadrant,3.789479984206037e-08
852,919,308.56555506912946,80,3.8570694383641184,OK,,50.48863273734619,quadrant,1.9933525057189834e-07
852,853,310.65415662631955,80,3.8831769578289945,OK,,41.812507998594704,quadrant,1.7956872534063887e-07
853,922,293.62113775317863,80,3.670264221914733,OK,,54.80987512805056,quadrant,4.2082158248661783e-07
853,920,336.539176522066,80,4.206739706525825,OK,,69.09726734597729,quadrant,4.922034286181764e-08
853,921,342.77258535744056,80,4.284657316968007,OK,,69.09726734597729,quadrant,3.6040257194403984e-08
854,922,353.76205593363636,80,4.4220256991704545,OK,,54.80987512805056,quadrant,2.080436957289837e-08
855,856,286.89198818568883,80,3.5861498523211104,OK,,13.548232761066911,quadrant,5.891415207211876e-07
855,926,300.32214896283955,80,3.754026862035494,OK,,6.452737798729907,quadrant,3.0101448568927543e-07
855,867,288.0726542528624,80,3.60090817816078,OK,,9.260097800854162,quadrant,5.553692036075976e-07
855,864,313.90162803323386,80,3.923770350415423,OK,,4.975465784978222,quadrant,1.5265560481614283e-07
856,857,273.4189302002286,80,3.4177366275028573,OK,,2.656774580784362,quadrant,1.1555357022898893e-06
856,867,286.3868851719306,80,3.5798360646491325,OK,,8.712110154209086,quadrant,6.042098542182123e-07
856,859,300.15468135460293,80,3.7519335169325365,OK,,3.2275223257785215,quadrant,3.0354557659229783e-07
856,858,300.7801964273587,80,3.759752455341984,OK,,3.3012506419616066,quadrant+radius,2.941988842224728e-07
856,864,321.04774800425304,80,4.013096850053163,OK,,15.064699626129254,quadrant,1.0679151082758435e-07
857,859,290.1836329861518,80,3.6272954123268972,OK,,5.157044101251703,quadrant,4.997381132169603e-07
857,861,295.7639097835003,80,3.697048872293754,OK,,9.453748032961506,quadrant,3.7806659137831866e-07
857,867,298.0690777711804,80,3.7258634721397548,OK,,7.025264301094893,quadrant,3.369086914498491e-07
858,859,286.65413592149457,80,3.583176699018682,OK,,1.1452603892174917,quadrant,5.96189780997621e-07
858,864,305.59609979743146,80,3.8199512474678934,OK,,16.6124015951199,quadrant,2.3124109026692664e-07
858,862,305.774998273007,80,3.8221874784125873,OK,,25.69901886390293,quadrant,2.2918187981030994e-07
859,862,299.3966013248834,80,3.7424575165610428,OK,,25.61390659669769,quadrant,3.1527200391186787e-07
859,861,299.651451874178,80,3.745643148427225,OK,,9.27545112240064,quadrant,3.1128012904464113e-07
860,861,301.5629165105052,80,3.769536456381315,OK,,6.86713847908759,quadrant,2.8290750631742845e-07
860,866,309.52830813267343,80,3.869103851658418,OK,,12.025668330887697,quadrant,1.8996701091315399e-07
860,865,310.67733288123736,80,3.883466661015467,OK,,12.017381915561318,quadrant,1.7936075933305324e-07
860,927,311.986510007577,80,3.8998313750947124,OK,,21.428452457677793,quadrant,1.6799602805055708e-07
860,869,321.3467349310778,80,4.016834186638472,OK,,10.988627225596407,quadrant,1.0520692134502916e-07
860,924,313.44718285496805,80,3.9180897856871004,OK,,27.903122997007536,quadrant,1.5616399330168595e-07
861,862,298.0381234531882,80,3.725476543164852,OK,,25.946466476154317,quadrant,3.3743053411624935e-07
861,867,304.7822714704172,80,3.8097783933802147,OK,,15.220567167672689,quadrant,2.408446845832892e-07
861,869,305.8003458367442,80,3.8225043229593028,OK,,9.218043301686631,quadrant,2.288916036786877e-07
862,869,285.1927516852482,80,3.5649093960656026,OK,,24.157779263242514,quadrant,6.41383943024551e-07
862,863,295.8643923124518,80,3.6983049039056475,OK,,14.689444474568473,quadrant,3.7617190058614603e-07
863,868,288.98400431234427,80,3.6123000539043035,OK,,18.808846905385558,quadrant,5.306303403767383e-07
863,869,302.44790001170605,80,3.780598750146326,OK,,24.390209030618085,quadrant,2.706620071442546e-07
864,926,296.8049385884101,80,3.7100617323551264,OK,,9.241170082097726,quadrant,3.5889106686491043e-07
865,866,273.2949748857655,80,3.4161871860720687,OK,,0.4088866252406285,quadrant,1.1627196811703722e-06
865,927,294.16714642011885,80,3.6770893302514858,OK,,17.12530607605575,quadrant,4.094883755440819e-07
865,925,310.68799620676117,80,3.8835999525845146,OK,,23.078823033569588,quadrant,1.7926515571348266e-07
866,925,301.05430315772975,80,3.7631787894716218,OK,,23.388496683614576,quadrant,2.9019429432066554e-07
866,867,304.3560333630268,80,3.8044504170378355,OK,,9.686718875761814,quadrant,2.4603262984807305e-07
867,923,296.62765553926545,80,3.707845694240818,OK,,29.821254618838637,quadrant,3.6208647335955744e-07
867,926,313.1966253887756,80,3.914957817359695,OK,,13.356189229415886,quadrant,1.5813270214416367e-07
868,882,283.58946798902826,80,3.5448683498628535,OK,,20.065314822394505,quadrant,6.949170163460501e-07
868,881,300.38016723750604,80,3.7547520904688256,OK,,25.937141504531837,quadrant,3.001425339736406e-07
869,881,301.5987208590685,80,3.7699840107383564,OK,,27.828855442265464,quadrant,2.824014934407379e-07
870,949,279.82423198779827,80,3.4978028998474784,OK,,18.45458974363734,quadrant,8.38868732853797e-07
870,943,284.9147189350044,80,3.561433986687555,OK,,22.915790458720416,quadrant,6.503624937899343e-07
870,883,293.0005745483859,80,3.6625071818548234,OK,,11.015315435021114,quadrant,4.34083585783219e-07
870,880,295.8098813109543,80,3.697623516386929,OK,,17.55393076368912,quadrant,3.77198574427873e-07
871,960,270.8481980274983,80,3.385602475343729,OK,,25.109616741497966,quadrant,1.314032504198418e-06
871,891,286.9159433027759,80,3.5864492912846986,OK,,13.008825638424097,quadrant,5.884362954438646e-07
871,939,274.1605471251766,80,3.4270068390647075,OK,,17.420484664689592,quadrant,1.113472156156175e-06
871,938,275.5284859073785,80,3.4441060738422316,OK,,17.979683348644713,quadrant,1.0398601808193434e-06
871,893,290.3962044689688,80,3.62995255586211,OK,,26.59916112976242,quadrant,4.944547367458843e-07
871,873,294.35845126207965,80,3.6794806407759957,OK,,17.56133841658932,quadrant,4.055901933455038e-07
871,877,296.0381535508866,80,3.7004769193860825,OK,,16.242675758887287,quadrant,3.729178519771369e-07
871,883,293.609019016237,80,3.6701127377029628,OK,,21.983187284760344,quadrant,4.210766510594122e-07
872,878,287.1546323893204,80,3.589432904866505,OK,,8.006392297735708,quadrant,5.814553689836899e-07
872,879,288.54371817181726,80,3.6067964771477157,OK,,6.4051535598881095,quadrant,5.42441327968411e-07
872,882,297.0346500041345,80,3.7129331250516815,OK,,24.326178925481226,quadrant,3.5479257989834287e-07
873,875,269.63246064081227,80,3.370405758010153,OK,,12.141533107306262,quadrant,1.3963860775074607e-06
873,877,273.0892918692128,80,3.41361614836516,OK,,3.1916251629050505,quadrant,1.1747389638663084e-06
873,874,271.2538600911358,80,3.390673251139197,OK,,13.675362124531214,quadrant,1.2876483283526428e-06
873,880,292.6606000420758,80,3.6582575005259477,OK,,18.626833010808088,quadrant,4.415255259714668e-07
874,875,269.6271576127977,80,3.3703394701599714,OK,,11.36058156838135,quadrant,1.3967563803228535e-06
874,884,283.2486337782051,80,3.5406079222275637,OK,,4.825670712309905,quadrant,7.068610755237031e-07
874,879,283.4986414465777,80,3.5437330180822215,OK,,8.160577133887276,quadrant,6.980800385634939e-07
874,877,287.59184059968334,80,3.5948980074960417,OK,,15.746708561111408,quadrant,5.688824412894644e-07
874,896,289.17103530062315,80,3.614637941257789,OK,,15.203815668807485,quadrant,5.256912545747796e-07
875,876,288.0235985944904,80,3.60029498243113,OK,,11.153678081324898,quadrant,5.567330756609894e-07
875,879,284.94539770317664,80,3.561817471289708,OK,,10.86751139964956,quadrant,6.493656425308685e-07
875,880,296.5332432378007,80,3.706665540472509,OK,,11.140514406960545,quadrant,3.6379978498420556e-07
876,881,291.0334594328516,80,3.637918242910645,OK,,26.137890501638758,quadrant,4.789483991002936e-07
876,878,292.18066487503404,80,3.6522583109379254,OK,,6.962119009923464,quadrant,4.522488553202043e-07
876,880,295.16795173270384,80,3.689599396658798,OK,,11.226142549507621,quadrant,3.8950170796140663e-07
876,882,298.5702904773678,80,3.7321286309670976,OK,,20.494929866444487,quadrant,3.285704626438504e-07
877,891,282.3657919068589,80,3.529572398835736,OK,,6.385202438979937,quadrant,7.387623171951153e-07
877,896,286.71837818398024,80,3.583979727299753,OK,,17.30125111526374,quadrant,5.94277824331975e-07
878,879,265.5903457514027,80,3.3198793218925338,OK,,8.345250699919188,quadrant,1.7091450425940352e-06
878,882,284.4552798866111,80,3.5556909985826386,OK,,21.014631561872633,quadrant,6.654755132320502e-07
879,884,265.49058925835647,80,3.3186323657294556,OK,,8.79009547682289,quadrant,1.7176912541562256e-06
880,883,279.7564350029121,80,3.496955437536401,OK,,21.785394396763518,quadrant,8.417171965976112e-07
880,882,295.42209419138914,80,3.692776177392364,OK,,30.015725277771324,quadrant,3.8458357570859554e-07
881,951,284.48383586128807,80,3.5560479482661007,OK,,27.650084806703397,quadrant,6.645260261363896e-07
881,949,295.2891849407119,80,3.6911148117588986,OK,,33.663188914343785,quadrant,3.87147822317605e-07
881,882,303.9246109661174,80,3.799057637076468,OK,,17.20867902273653,quadrant,2.513974841231651e-07
881,924,308.3654749348219,80,3.854568436685274,OK,,29.1369657786986,quadrant,2.0133940985400377e-07
883,938,282.24215747420527,80,3.528026968427566,OK,,8.717591093742042,quadrant,7.433432847378478e-07
883,944,298.13207852167716,80,3.7266509815209643,OK,,15.827598970260999,quadrant,3.358490862036633e-07
884,896,283.7016518783285,80,3.5462706484791062,OK,,15.079785440736327,quadrant,6.910300033616178e-07
885,892,271.9027986220844,80,3.398784982776055,OK,,11.977722299714653,quadrant,1.2465386456872098e-06
885,895,271.9027986220844,80,3.398784982776055,OK,,11.977722299714653,quadrant,1.2465386456872098e-06
885,886,285.17037650422645,80,3.5646297063028305,OK,,12.325495091055087,quadrant,6.421018986508261e-07
885,899,286.12965526137765,80,3.5766206907672204,OK,,20.12725557963983,quadrant,6.120310851049252e-07
885,887,288.365761667894,80,3.604572020848675,OK,,29.05557306513649,quadrant,5.472894128038294e-07
886,912,267.9858093542358,80,3.3498226169279475,OK,,20.97063920291676,quadrant,1.5162195372914226e-06
886,899,280.9991822527313,80,3.5124897781591415,OK,,19.80281945472679,quadrant,7.910069264551991e-07
886,892,283.4638703782292,80,3.543298379727865,OK,,5.189764809710075,quadrant,6.992947436090182e-07
886,904,300.24327610915327,80,3.753040951364416,OK,,9.438755190892193,quadrant,3.022039230801265e-07
886,895,283.4638703782292,80,3.543298379727865,OK,,5.189764809710075,quadrant,6.992947436090182e-07
886,907,293.78600318219657,80,3.672325039777457,OK,,20.91613631497368,quadrant,4.1736689447788894e-07
886,906,296.8313879878889,80,3.710392349848611,OK,,9.438755190892193,quadrant,3.58416757903874e-07
887,897,270.01387149519985,80,3.375173393689998,OK,,0.22390554921745215,quadrant,1.370008553435721e-06
887,898,274.7698150756189,80,3.4346226884452364,OK,,1.7406214262525956,radius,1.0800634659556842e-06
887,888,287.9443224155206,80,3.599304030194008,OK,,3.840275741919379,quadrant,5.589442386268815e-07
888,897,282.50087836709486,80,3.531260979588686,OK,,3.99552260614587,quadrant+radius,7.337892914929395e-07
888,898,288.6804549061937,80,3.608505686327421,OK,,4.4097326524436,quadrant+radius,5.387453938250526e-07
888,894,311.16110922397667,80,3.8895138652997083,OK,,2.997545228604893,quadrant,1.7507428608167044e-07
889,890,282.8271242014369,80,3.535339052517961,OK,,9.512594811199415,quadrant,7.219166051394637e-07
889,907,299.1427631608026,80,3.7392845395100323,OK,,29.63024376489643,quadrant,3.19298907735813e-07
889,902,299.2449653011206,80,3.7405620662640073,OK,,29.567593528878575,quadrant,3.176714180121285e-07
889,893,299.93808484563016,80,3.749226060570377,OK,,36.554110706867,quadrant,3.0685078732588345e-07
